State Weekly Claims for Unemplyment Insurance Data Not Seasonally Adjusted,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
State,Filed week ended,Initial Claims,Reflecting Week Ended,Continued Claims,Covered Employment,Insured Unemployment Rate,,,
Virginia,2/16/2019,"2,308",2/9/2019,"23,511","3,685,768",0.64,,,
Virginia,2/23/2019,"2,240",2/16/2019,"22,881","3,685,768",0.62,,,
Virginia,3/2/2019,"2,140",2/23/2019,"22,742","3,685,768",0.62,,,
Virginia,3/9/2019,"2,445",3/2/2019,"22,508","3,685,768",0.61,,,
Virginia,3/16/2019,"2,210",3/9/2019,"21,927","3,685,768",0.59,,,
Virginia,3/23/2019,"2,141",3/16/2019,"21,525","3,685,768",0.58,,,
Virginia,3/30/2019,"2,074",3/23/2019,"20,645","3,685,768",0.56,,,
Virginia,4/6/2019,"2,155",3/30/2019,"19,890","3,685,768",0.54,,,
Virginia,4/13/2019,"2,260",4/6/2019,"19,164","3,700,081",0.52,,,
Virginia,4/20/2019,"2,231",4/13/2019,"18,449","3,700,081",0.5,,,
Virginia,4/27/2019,"2,062",4/20/2019,"18,608","3,700,081",0.5,,,
Virginia,5/4/2019,"2,341",4/27/2019,"18,478","3,700,081",0.5,,,
Virginia,5/11/2019,"2,481",5/4/2019,"17,804","3,700,081",0.48,,,
Virginia,5/18/2019,"2,644",5/11/2019,"18,177","3,700,081",0.49,,,
Virginia,5/25/2019,"2,568",5/18/2019,"18,363","3,700,081",0.5,,,
Virginia,6/1/2019,"2,388",5/25/2019,"18,453","3,700,081",0.5,,,
Virginia,6/8/2019,"2,821",6/1/2019,"19,079","3,700,081",0.52,,,
Virginia,6/15/2019,"2,591",6/8/2019,"19,463","3,700,081",0.53,,,
Virginia,6/22/2019,"2,450",6/15/2019,"19,669","3,700,081",0.53,,,
Virginia,6/29/2019,"2,415",6/22/2019,"19,797","3,700,081",0.54,,,
Virginia,7/6/2019,"2,487",6/29/2019,"18,970","3,700,081",0.51,,,
Virginia,7/13/2019,"3,183",7/6/2019,"20,754","3,711,855",0.56,,,
Virginia,7/20/2019,"2,453",7/13/2019,"20,075","3,711,855",0.54,,,
Virginia,7/27/2019,"2,185",7/20/2019,"20,197","3,711,855",0.54,,,
Virginia,8/3/2019,"2,517",7/27/2019,"19,788","3,711,855",0.53,,,
Virginia,8/10/2019,"2,382",8/3/2019,"19,985","3,711,855",0.54,,,
Virginia,8/17/2019,"2,237",8/10/2019,"19,800","3,711,855",0.53,,,
Virginia,8/24/2019,"2,054",8/17/2019,"19,257","3,711,855",0.52,,,
Virginia,8/31/2019,"2,217",8/24/2019,"18,264","3,711,855",0.49,,,
Virginia,9/7/2019,"2,144",8/31/2019,"17,416","3,711,855",0.47,,,
Virginia,9/14/2019,"2,236",9/7/2019,"17,843","3,711,855",0.48,,,
Virginia,9/21/2019,"2,158",9/14/2019,"17,251","3,711,855",0.46,,,
Virginia,9/28/2019,"2,129",9/21/2019,"17,140","3,711,855",0.46,,,
Virginia,10/5/2019,"2,340",9/28/2019,"16,840","3,711,855",0.45,,,
Virginia,10/12/2019,"2,455",10/5/2019,"16,866","3,722,198",0.45,,,
Virginia,10/19/2019,"2,202",10/12/2019,"16,768","3,722,198",0.45,,,
Virginia,10/26/2019,"3,871",10/19/2019,"16,889","3,722,198",0.45,,,
Virginia,11/2/2019,"2,354",10/26/2019,"17,285","3,722,198",0.46,,,
Virginia,11/9/2019,"2,671",11/2/2019,"18,200","3,722,198",0.49,,,
Virginia,11/16/2019,"2,327",11/9/2019,"17,600","3,722,198",0.47,,,
Virginia,11/23/2019,"2,542",11/16/2019,"17,541","3,722,198",0.47,,,
Virginia,11/30/2019,"1,952",11/23/2019,"16,997","3,722,198",0.46,,,
Virginia,12/7/2019,"4,284",11/30/2019,"19,076","3,722,198",0.51,,,
Virginia,12/14/2019,"3,127",12/7/2019,"19,228","3,722,198",0.52,,,
Virginia,12/21/2019,"3,608",12/14/2019,"19,437","3,722,198",0.52,,,
Virginia,12/28/2019,"3,305",12/21/2019,"19,097","3,722,198",0.51,,,
Virginia,1/4/2020,"3,188",12/28/2019,"22,171","3,722,198",0.6,,,
Virginia,1/11/2020,"3,643",1/4/2020,"23,577","3,731,069",0.63,,,
Virginia,1/18/2020,"2,831",1/11/2020,"22,218","3,731,069",0.6,,,
Virginia,1/25/2020,"3,059",1/18/2020,"21,661","3,731,069",0.58,,,
Virginia,2/1/2020,"2,575",1/25/2020,"22,263","3,731,069",0.6,,,
Virginia,2/8/2020,"3,097",2/1/2020,"22,049","3,731,069",0.59,,,
Virginia,2/15/2020,"2,693",2/8/2020,"22,481","3,731,069",0.6,,,
Virginia,2/22/2020,"2,079",2/15/2020,"22,493","3,731,069",0.6,,,
Virginia,2/29/2020,"3,267",2/22/2020,"22,203","3,731,069",0.6,,,
Virginia,3/7/2020,"2,527",2/29/2020,"22,714","3,731,069",0.61,,,
Virginia,3/14/2020,"2,706",3/7/2020,"21,336","3,731,069",0.57,,,
Virginia,3/21/2020,"46,277",3/14/2020,"21,628","3,731,069",0.58,,,
Virginia,3/28/2020,"112,497",3/21/2020,"41,827","3,731,069",1.12,,,
Virginia,4/4/2020,"147,369",3/28/2020,"133,184","3,731,069",3.57,,,
Virginia,4/11/2020,"104,619",4/4/2020,"236,791","3,731,069",6.35,,,
Virginia,4/18/2020,"82,729",4/11/2020,"297,993","3,739,821",7.97,,,
Virginia,4/25/2020,"72,488",4/18/2020,"341,295","3,739,821",9.13,,,
Virginia,5/2/2020,"59,631",4/25/2020,"376,689","3,739,821",10.07,,,
Virginia,5/9/2020,"52,139",5/2/2020,"392,673","3,739,821",10.5,,,
Virginia,5/16/2020,"44,699",5/9/2020,"403,557","3,739,821",10.79,,,
Virginia,5/23/2020,"39,242",5/16/2020,"402,926","3,739,821",10.77,,,
Virginia,5/30/2020,"31,379",5/23/2020,"398,411","3,739,821",10.65,,,
Virginia,6/6/2020,"29,231",5/30/2020,"396,056","3,739,821",10.59,,,
Virginia,6/13/2020,"27,186",6/6/2020,"386,893","3,739,821",10.35,,,
Virginia,6/20/2020,"25,293",6/13/2020,"375,579","3,739,821",10.04,,,
Virginia,6/27/2020,"31,955",6/20/2020,"366,714","3,739,821",9.81,,,
Virginia,7/4/2020,"31,825",6/27/2020,"378,607","3,739,821",10.12,,,
Virginia,7/11/2020,"32,292",7/4/2020,"372,070","3,751,738",9.92,,,
Virginia,7/18/2020,"37,946",7/11/2020,"357,098","3,751,738",9.52,,,
Virginia,7/25/2020,"42,966",7/18/2020,"344,826","3,751,738",9.19,,,
Virginia,8/1/2020,"23,918",7/25/2020,"331,401","3,751,738",8.83,,,
Virginia,8/8/2020,"13,265",8/1/2020,"264,410","3,751,738",7.05,,,
Virginia,8/15/2020,"15,151",8/8/2020,"265,225","3,751,738",7.07,,,
Virginia,8/22/2020,"11,436",8/15/2020,"249,745","3,751,738",6.66,,,
Virginia,8/29/2020,"10,305",8/22/2020,"233,467","3,751,738",6.22,,,
Virginia,9/5/2020,"11,135",8/29/2020,"217,485","3,751,738",5.8,,,
Virginia,9/12/2020,"10,100",9/5/2020,"201,616","3,751,738",5.37,,,
Virginia,9/19/2020,"10,582",9/12/2020,"188,195","3,751,738",5.02,,,
Virginia,9/26/2020,"9,377",9/19/2020,"173,717","3,751,738",4.63,,,
Virginia,10/3/2020,"10,843",9/26/2020,"160,764","3,751,738",4.29,,,
Virginia,10/10/2020,"9,110",10/3/2020,"142,220","3,762,558",3.78,,,
Virginia,10/17/2020,"11,365",10/10/2020,"129,300","3,762,558",3.44,,,
Virginia,10/24/2020,"12,352",10/17/2020,"127,621","3,762,558",3.39,,,
Virginia,10/31/2020,"10,350",10/24/2020,"99,711","3,762,558",2.65,,,
Virginia,11/7/2020,"9,909",10/31/2020,"91,960","3,762,558",2.44,,,
Virginia,11/14/2020,"11,088",11/7/2020,"85,129","3,762,558",2.26,,,
Virginia,11/21/2020,"12,234",11/14/2020,"81,138","3,762,558",2.16,,,
Virginia,11/28/2020,"8,606",11/21/2020,"72,305","3,762,558",1.92,,,
Virginia,12/5/2020,"16,654",11/28/2020,"73,804","3,762,558",1.96,,,
Virginia,12/12/2020,"14,509",12/5/2020,"68,019","3,762,558",1.81,,,
Virginia,12/19/2020,"14,640",12/12/2020,"67,478","3,762,558",1.79,,,
Virginia,12/26/2020,"11,890",12/19/2020,"63,443","3,762,558",1.69,,,
Washington,1/5/2019,"9,956",12/29/2018,"67,109","3,250,258",2.06,,,
Washington,1/12/2019,"9,142",1/5/2019,"67,157","3,270,406",2.05,,,
Washington,1/19/2019,"7,031",1/12/2019,"64,279","3,270,406",1.97,,,
Washington,1/26/2019,"6,485",1/19/2019,"63,194","3,270,406",1.93,,,
Washington,2/2/2019,"6,622",1/26/2019,"61,958","3,270,406",1.89,,,
Washington,2/9/2019,"11,176",2/2/2019,"61,358","3,270,406",1.88,,,
Washington,2/16/2019,"12,451",2/9/2019,"68,046","3,270,406",2.08,,,
Washington,2/23/2019,"7,360",2/16/2019,"73,334","3,270,406",2.24,,,
Washington,3/2/2019,"6,175",2/23/2019,"67,348","3,270,406",2.06,,,
Washington,3/9/2019,"7,071",3/2/2019,"64,600","3,270,406",1.98,,,
Washington,3/16/2019,"5,787",3/9/2019,"62,889","3,270,406",1.92,,,
Washington,3/23/2019,"5,405",3/16/2019,"59,676","3,270,406",1.82,,,
Washington,3/30/2019,"5,470",3/23/2019,"56,335","3,270,406",1.72,,,
Washington,4/6/2019,"6,299",3/30/2019,"53,624","3,270,406",1.64,,,
Washington,4/13/2019,"6,939",4/6/2019,"52,581","3,288,861",1.6,,,
Washington,4/20/2019,"5,748",4/13/2019,"51,556","3,288,861",1.57,,,
Washington,4/27/2019,"5,335",4/20/2019,"49,451","3,288,861",1.5,,,
Washington,5/4/2019,"5,266",4/27/2019,"47,600","3,288,861",1.45,,,
Washington,5/11/2019,"5,123",5/4/2019,"46,218","3,288,861",1.41,,,
Washington,5/18/2019,"5,513",5/11/2019,"45,093","3,288,861",1.37,,,
Washington,5/25/2019,"5,499",5/18/2019,"45,044","3,288,861",1.37,,,
Washington,6/1/2019,"4,908",5/25/2019,"44,252","3,288,861",1.35,,,
Washington,6/8/2019,"5,426",6/1/2019,"43,910","3,288,861",1.34,,,
Washington,6/15/2019,"4,886",6/8/2019,"42,773","3,288,861",1.3,,,
Washington,6/22/2019,"5,408",6/15/2019,"41,773","3,288,861",1.27,,,
Washington,6/29/2019,"5,626",6/22/2019,"41,972","3,288,861",1.28,,,
Washington,7/6/2019,"5,547",6/29/2019,"41,599","3,288,861",1.26,,,
Washington,7/13/2019,"6,312",7/6/2019,"44,130","3,305,734",1.33,,,
Washington,7/20/2019,"4,671",7/13/2019,"43,338","3,305,734",1.31,,,
Washington,7/27/2019,"4,656",7/20/2019,"42,764","3,305,734",1.29,,,
Washington,8/3/2019,"5,632",7/27/2019,"42,965","3,305,734",1.3,,,
Washington,8/10/2019,"5,490",8/3/2019,"43,284","3,305,734",1.31,,,
Washington,8/17/2019,"5,032",8/10/2019,"43,539","3,305,734",1.32,,,
Washington,8/24/2019,"4,780",8/17/2019,"43,229","3,305,734",1.31,,,
Washington,8/31/2019,"4,944",8/24/2019,"42,522","3,305,734",1.29,,,
Washington,9/7/2019,"5,060",8/31/2019,"40,665","3,305,734",1.23,,,
Washington,9/14/2019,"5,428",9/7/2019,"40,889","3,305,734",1.24,,,
Washington,9/21/2019,"5,319",9/14/2019,"40,830","3,305,734",1.24,,,
Washington,9/28/2019,"5,306",9/21/2019,"40,741","3,305,734",1.23,,,
Washington,10/5/2019,"6,096",9/28/2019,"40,842","3,305,734",1.24,,,
Washington,10/12/2019,"6,400",10/5/2019,"41,027","3,317,884",1.24,,,
Washington,10/19/2019,"6,254",10/12/2019,"42,101","3,317,884",1.27,,,
Washington,10/26/2019,"6,375",10/19/2019,"43,371","3,317,884",1.31,,,
Washington,11/2/2019,"6,953",10/26/2019,"44,478","3,317,884",1.34,,,
Washington,11/9/2019,"7,832",11/2/2019,"46,326","3,317,884",1.4,,,
Washington,11/16/2019,"7,619",11/9/2019,"48,374","3,317,884",1.46,,,
Washington,11/23/2019,"8,393",11/16/2019,"51,224","3,317,884",1.54,,,
Washington,11/30/2019,"7,896",11/23/2019,"52,829","3,317,884",1.59,,,
Washington,12/7/2019,"10,123",11/30/2019,"59,916","3,317,884",1.81,,,
Washington,12/14/2019,"7,359",12/7/2019,"59,316","3,317,884",1.79,,,
Washington,12/21/2019,"8,896",12/14/2019,"60,383","3,317,884",1.82,,,
Washington,12/28/2019,"10,106",12/21/2019,"61,333","3,317,884",1.85,,,
Washington,1/4/2020,"10,024",12/28/2019,"70,363","3,317,884",2.12,,,
Washington,1/11/2020,"9,069",1/4/2020,"70,214","3,333,838",2.11,,,
Washington,1/18/2020,"9,079",1/11/2020,"65,903","3,333,838",1.98,,,
Washington,1/25/2020,"8,072",1/18/2020,"67,705","3,333,838",2.03,,,
Washington,2/1/2020,"6,619",1/25/2020,"65,260","3,333,838",1.96,,,
Washington,2/8/2020,"7,161",2/1/2020,"64,144","3,333,838",1.92,,,
Washington,2/15/2020,"6,311",2/8/2020,"61,819","3,333,838",1.85,,,
Washington,2/22/2020,"5,585",2/15/2020,"59,819","3,333,838",1.79,,,
Washington,2/29/2020,"5,770",2/22/2020,"58,586","3,333,838",1.76,,,
Washington,3/7/2020,"6,616",2/29/2020,"56,513","3,333,838",1.7,,,
Washington,3/14/2020,"14,240",3/7/2020,"55,588","3,333,838",1.67,,,
Washington,3/21/2020,"129,909",3/14/2020,"62,623","3,333,838",1.88,,,
Washington,3/28/2020,"182,849",3/21/2020,"158,025","3,333,838",4.74,,,
Washington,4/4/2020,"171,252",3/28/2020,"309,411","3,333,838",9.28,,,
Washington,4/11/2020,"144,455",4/4/2020,"442,936","3,351,028",13.22,,,
Washington,4/18/2020,"83,475",4/11/2020,"535,185","3,351,028",15.97,,,
Washington,4/25/2020,"139,505",4/18/2020,"573,374","3,351,028",17.11,,,
Washington,5/2/2020,"102,216",4/25/2020,"604,048","3,351,028",18.03,,,
Washington,5/9/2020,"110,831",5/2/2020,"739,795","3,351,028",22.08,,,
Washington,5/16/2020,"140,119",5/9/2020,"1,045,456","3,351,028",31.2,,,
Washington,5/23/2020,"49,436",5/16/2020,"593,287","3,351,028",17.7,,,
Washington,5/30/2020,"31,929",5/23/2020,"479,768","3,351,028",14.32,,,
Washington,6/6/2020,"30,677",5/30/2020,"438,156","3,351,028",13.08,,,
Washington,6/13/2020,"30,217",6/6/2020,"410,204","3,351,028",12.24,,,
Washington,6/20/2020,"30,793",6/13/2020,"418,459","3,351,028",12.49,,,
Washington,6/27/2020,"33,266",6/20/2020,"416,604","3,351,028",12.43,,,
Washington,7/4/2020,"29,506",6/27/2020,"380,975","3,351,028",11.37,,,
Washington,7/11/2020,"45,622",7/4/2020,"387,558","3,383,128",11.46,,,
Washington,7/18/2020,"33,361",7/11/2020,"375,988","3,383,128",11.11,,,
Washington,7/25/2020,"30,653",7/18/2020,"356,149","3,383,128",10.53,,,
Washington,8/1/2020,"26,486",7/25/2020,"347,205","3,383,128",10.26,,,
Washington,8/8/2020,"22,991",8/1/2020,"308,568","3,383,128",9.12,,,
Washington,8/15/2020,"24,005",8/8/2020,"299,672","3,383,128",8.86,,,
Washington,8/22/2020,"21,404",8/15/2020,"284,224","3,383,128",8.4,,,
Washington,8/29/2020,"22,286",8/22/2020,"277,631","3,383,128",8.21,,,
Washington,9/5/2020,"24,459",8/29/2020,"271,917","3,383,128",8.04,,,
Washington,9/12/2020,"21,168",9/5/2020,"263,245","3,383,128",7.78,,,
Washington,9/19/2020,"23,105",9/12/2020,"254,002","3,383,128",7.51,,,
Washington,9/26/2020,"21,002",9/19/2020,"236,928","3,383,128",7,,,
Washington,10/3/2020,"18,528",9/26/2020,"208,017","3,383,128",6.15,,,
Washington,10/10/2020,"25,631",10/3/2020,"190,215","3,403,434",5.59,,,
Washington,10/17/2020,"19,980",10/10/2020,"177,627","3,403,434",5.22,,,
Washington,10/24/2020,"18,025",10/17/2020,"165,664","3,403,434",4.87,,,
Washington,10/31/2020,"18,863",10/24/2020,"160,730","3,403,434",4.72,,,
Washington,11/7/2020,"26,546",10/31/2020,"152,131","3,403,434",4.47,,,
Washington,11/14/2020,"17,642",11/7/2020,"150,485","3,403,434",4.42,,,
Washington,11/21/2020,"31,141",11/14/2020,"158,090","3,403,434",4.65,,,
Washington,11/28/2020,"23,260",11/21/2020,"160,893","3,403,434",4.73,,,
Washington,12/5/2020,"25,623",11/28/2020,"175,224","3,403,434",5.15,,,
Washington,12/12/2020,"20,523",12/5/2020,"170,449","3,403,434",5.01,,,
Washington,12/19/2020,"18,369",12/12/2020,"166,402","3,403,434",4.89,,,
Washington,12/26/2020,"19,901",12/19/2020,"173,308","3,403,434",5.09,,,
West Virginia,1/5/2019,"1,401",12/29/2018,"12,347","661,070",1.87,,,
West Virginia,1/12/2019,"2,777",1/5/2019,"14,088","663,426",2.12,,,
West Virginia,1/19/2019,"1,859",1/12/2019,"14,028","663,426",2.11,,,
West Virginia,1/26/2019,"1,427",1/19/2019,"13,782","663,426",2.08,,,
West Virginia,2/2/2019,"1,432",1/26/2019,"14,757","663,426",2.22,,,
West Virginia,2/9/2019,"1,303",2/2/2019,"14,999","663,426",2.26,,,
West Virginia,2/16/2019,"1,095",2/9/2019,"14,366","663,426",2.17,,,
West Virginia,2/23/2019,971,2/16/2019,"14,348","663,426",2.16,,,
West Virginia,3/2/2019,904,2/23/2019,"14,270","663,426",2.15,,,
West Virginia,3/9/2019,871,3/2/2019,"13,428","663,426",2.02,,,
West Virginia,3/16/2019,840,3/9/2019,"13,532","663,426",2.04,,,
West Virginia,3/23/2019,740,3/16/2019,"12,568","663,426",1.89,,,
West Virginia,3/30/2019,647,3/23/2019,"11,545","663,426",1.74,,,
West Virginia,4/6/2019,678,3/30/2019,"10,966","663,426",1.65,,,
West Virginia,4/13/2019,958,4/6/2019,"10,007","666,414",1.5,,,
West Virginia,4/20/2019,801,4/13/2019,"9,800","666,414",1.47,,,
West Virginia,4/27/2019,932,4/20/2019,"9,687","666,414",1.45,,,
West Virginia,5/4/2019,881,4/27/2019,"9,567","666,414",1.44,,,
West Virginia,5/11/2019,747,5/4/2019,"8,920","666,414",1.34,,,
West Virginia,5/18/2019,790,5/11/2019,"8,666","666,414",1.3,,,
West Virginia,5/25/2019,835,5/18/2019,"8,671","666,414",1.3,,,
West Virginia,6/1/2019,864,5/25/2019,"8,877","666,414",1.33,,,
West Virginia,6/8/2019,881,6/1/2019,"8,588","666,414",1.29,,,
West Virginia,6/15/2019,935,6/8/2019,"8,866","666,414",1.33,,,
West Virginia,6/22/2019,880,6/15/2019,"8,652","666,414",1.3,,,
West Virginia,6/29/2019,793,6/22/2019,"8,904","666,414",1.34,,,
West Virginia,7/6/2019,616,6/29/2019,"8,463","666,414",1.27,,,
West Virginia,7/13/2019,"1,261",7/6/2019,"9,381","669,336",1.4,,,
West Virginia,7/20/2019,905,7/13/2019,"9,269","669,336",1.38,,,
West Virginia,7/27/2019,893,7/20/2019,"8,989","669,336",1.34,,,
West Virginia,8/3/2019,766,7/27/2019,"8,649","669,336",1.29,,,
West Virginia,8/10/2019,794,8/3/2019,"8,416","669,336",1.26,,,
West Virginia,8/17/2019,802,8/10/2019,"8,211","669,336",1.23,,,
West Virginia,8/24/2019,841,8/17/2019,"7,974","669,336",1.19,,,
West Virginia,8/31/2019,816,8/24/2019,"7,670","669,336",1.15,,,
West Virginia,9/7/2019,919,8/31/2019,"7,644","669,336",1.14,,,
West Virginia,9/14/2019,927,9/7/2019,"7,838","669,336",1.17,,,
West Virginia,9/21/2019,865,9/14/2019,"7,823","669,336",1.17,,,
West Virginia,9/28/2019,901,9/21/2019,"7,985","669,336",1.19,,,
West Virginia,10/5/2019,"1,222",9/28/2019,"8,319","669,336",1.24,,,
West Virginia,10/12/2019,"1,482",10/5/2019,"8,486","670,192",1.27,,,
West Virginia,10/19/2019,"1,137",10/12/2019,"8,899","670,192",1.33,,,
West Virginia,10/26/2019,"1,343",10/19/2019,"9,318","670,192",1.39,,,
West Virginia,11/2/2019,"1,364",10/26/2019,"9,761","670,192",1.46,,,
West Virginia,11/9/2019,"1,360",11/2/2019,"10,125","670,192",1.51,,,
West Virginia,11/16/2019,"1,354",11/9/2019,"10,804","670,192",1.61,,,
West Virginia,11/23/2019,"1,429",11/16/2019,"11,400","670,192",1.7,,,
West Virginia,11/30/2019,992,11/23/2019,"11,262","670,192",1.68,,,
West Virginia,12/7/2019,"2,110",11/30/2019,"14,014","670,192",2.09,,,
West Virginia,12/14/2019,"2,507",12/7/2019,"14,518","670,192",2.17,,,
West Virginia,12/21/2019,"1,759",12/14/2019,"14,267","670,192",2.13,,,
West Virginia,12/28/2019,"1,261",12/21/2019,"14,003","670,192",2.09,,,
West Virginia,1/4/2020,"1,564",12/28/2019,"15,887","670,192",2.37,,,
West Virginia,1/11/2020,"2,638",1/4/2020,"18,026","670,051",2.69,,,
West Virginia,1/18/2020,"1,895",1/11/2020,"17,681","670,051",2.64,,,
West Virginia,1/25/2020,"1,290",1/18/2020,"16,745","670,051",2.5,,,
West Virginia,2/1/2020,"1,364",1/25/2020,"16,905","670,051",2.52,,,
West Virginia,2/8/2020,"1,206",2/1/2020,"16,588","670,051",2.48,,,
West Virginia,2/15/2020,"1,172",2/8/2020,"16,856","670,051",2.52,,,
West Virginia,2/22/2020,"1,207",2/15/2020,"17,355","670,051",2.59,,,
West Virginia,2/29/2020,"1,108",2/22/2020,"16,797","670,051",2.51,,,
West Virginia,3/7/2020,"1,033",2/29/2020,"16,110","670,051",2.4,,,
West Virginia,3/14/2020,865,3/7/2020,"15,394","670,051",2.3,,,
West Virginia,3/21/2020,"3,536",3/14/2020,"14,154","670,051",2.11,,,
West Virginia,3/28/2020,"14,523",3/21/2020,"21,145","670,051",3.16,,,
West Virginia,4/4/2020,"14,494",3/28/2020,"36,690","670,051",5.48,,,
West Virginia,4/11/2020,"14,944",4/4/2020,"48,597","667,871",7.28,,,
West Virginia,4/18/2020,"46,755",4/11/2020,"96,128","667,871",14.39,,,
West Virginia,4/25/2020,"29,818",4/18/2020,"146,566","667,871",21.95,,,
West Virginia,5/2/2020,"13,227",4/25/2020,"110,377","667,871",16.53,,,
West Virginia,5/9/2020,"6,045",5/2/2020,"107,405","667,871",16.08,,,
West Virginia,5/16/2020,"5,026",5/9/2020,"98,794","667,871",14.79,,,
West Virginia,5/23/2020,"4,904",5/16/2020,"93,086","667,871",13.94,,,
West Virginia,5/30/2020,"4,685",5/23/2020,"84,610","667,871",12.67,,,
West Virginia,6/6/2020,"4,413",5/30/2020,"83,162","667,871",12.45,,,
West Virginia,6/13/2020,"4,327",6/6/2020,"75,236","667,871",11.27,,,
West Virginia,6/20/2020,"3,756",6/13/2020,"70,276","667,871",10.52,,,
West Virginia,6/27/2020,"3,532",6/20/2020,"69,096","667,871",10.35,,,
West Virginia,7/4/2020,"3,330",6/27/2020,"65,556","667,871",9.82,,,
West Virginia,7/11/2020,"4,070",7/4/2020,"64,342","664,212",9.69,,,
West Virginia,7/18/2020,"3,758",7/11/2020,"65,680","664,212",9.89,,,
West Virginia,7/25/2020,"3,123",7/18/2020,"64,365","664,212",9.69,,,
West Virginia,8/1/2020,"2,506",7/25/2020,"62,696","664,212",9.44,,,
West Virginia,8/8/2020,"1,981",8/1/2020,"57,763","664,212",8.7,,,
West Virginia,8/15/2020,"2,414",8/8/2020,"54,525","664,212",8.21,,,
West Virginia,8/22/2020,"2,082",8/15/2020,"52,079","664,212",7.84,,,
West Virginia,8/29/2020,"2,026",8/22/2020,"49,892","664,212",7.51,,,
West Virginia,9/5/2020,"2,113",8/29/2020,"47,742","664,212",7.19,,,
West Virginia,9/12/2020,"1,881",9/5/2020,"45,891","664,212",6.91,,,
West Virginia,9/19/2020,"2,224",9/12/2020,"45,429","664,212",6.84,,,
West Virginia,9/26/2020,"1,903",9/19/2020,"40,892","664,212",6.16,,,
West Virginia,10/3/2020,"1,958",9/26/2020,"35,220","664,212",5.3,,,
West Virginia,10/10/2020,"2,138",10/3/2020,"30,712","662,540",4.64,,,
West Virginia,10/17/2020,"1,940",10/10/2020,"26,469","662,540",4,,,
West Virginia,10/24/2020,"2,091",10/17/2020,"24,485","662,540",3.7,,,
West Virginia,10/31/2020,"2,023",10/24/2020,"23,054","662,540",3.48,,,
West Virginia,11/7/2020,"1,804",10/31/2020,"21,388","662,540",3.23,,,
West Virginia,11/14/2020,"1,938",11/7/2020,"20,602","662,540",3.11,,,
West Virginia,11/21/2020,"2,166",11/14/2020,"20,017","662,540",3.02,,,
West Virginia,11/28/2020,"1,628",11/21/2020,"18,097","662,540",2.73,,,
West Virginia,12/5/2020,"3,059",11/28/2020,"20,995","662,540",3.17,,,
West Virginia,12/12/2020,"3,407",12/5/2020,"21,697","662,540",3.27,,,
West Virginia,12/19/2020,"2,503",12/12/2020,"20,076","662,540",3.03,,,
West Virginia,12/26/2020,"2,112",12/19/2020,"18,541","662,540",2.8,,,
Wisconsin,1/5/2019,"11,915",12/29/2018,"48,982","2,827,121",1.73,,,
Wisconsin,1/12/2019,"7,989",1/5/2019,"50,273","2,833,042",1.77,,,
Wisconsin,1/19/2019,"6,332",1/12/2019,"45,888","2,833,042",1.62,,,
Wisconsin,1/26/2019,"6,902",1/19/2019,"44,587","2,833,042",1.57,,,
Wisconsin,2/2/2019,"11,372",1/26/2019,"48,011","2,833,042",1.69,,,
Wisconsin,2/9/2019,"10,180",2/2/2019,"54,782","2,833,042",1.93,,,
Wisconsin,2/16/2019,"5,574",2/9/2019,"47,683","2,833,042",1.68,,,
Wisconsin,2/23/2019,"5,769",2/16/2019,"45,863","2,833,042",1.62,,,
Wisconsin,3/2/2019,"6,099",2/23/2019,"44,312","2,833,042",1.56,,,
Wisconsin,3/9/2019,"6,373",3/2/2019,"44,487","2,833,042",1.57,,,
Wisconsin,3/16/2019,"5,999",3/9/2019,"43,947","2,833,042",1.55,,,
Wisconsin,3/23/2019,"5,416",3/16/2019,"42,319","2,833,042",1.49,,,
Wisconsin,3/30/2019,"5,678",3/23/2019,"40,083","2,833,042",1.41,,,
Wisconsin,4/6/2019,"5,381",3/30/2019,"38,304","2,833,042",1.35,,,
Wisconsin,4/13/2019,"4,684",4/6/2019,"33,123","2,839,742",1.17,,,
Wisconsin,4/20/2019,"4,902",4/13/2019,"31,454","2,839,742",1.11,,,
Wisconsin,4/27/2019,"4,891",4/20/2019,"29,636","2,839,742",1.04,,,
Wisconsin,5/4/2019,"4,230",4/27/2019,"26,352","2,839,742",0.93,,,
Wisconsin,5/11/2019,"4,230",5/4/2019,"24,838","2,839,742",0.87,,,
Wisconsin,5/18/2019,"3,510",5/11/2019,"22,949","2,839,742",0.81,,,
Wisconsin,5/25/2019,"3,514",5/18/2019,"21,608","2,839,742",0.76,,,
Wisconsin,6/1/2019,"3,753",5/25/2019,"21,075","2,839,742",0.74,,,
Wisconsin,6/8/2019,"4,367",6/1/2019,"21,636","2,839,742",0.76,,,
Wisconsin,6/15/2019,"5,208",6/8/2019,"21,574","2,839,742",0.76,,,
Wisconsin,6/22/2019,"5,467",6/15/2019,"23,915","2,839,742",0.84,,,
Wisconsin,6/29/2019,"4,345",6/22/2019,"25,106","2,839,742",0.88,,,
Wisconsin,7/6/2019,"5,609",6/29/2019,"24,961","2,839,742",0.88,,,
Wisconsin,7/13/2019,"5,475",7/6/2019,"29,809","2,845,276",1.05,,,
Wisconsin,7/20/2019,"3,441",7/13/2019,"26,526","2,845,276",0.93,,,
Wisconsin,7/27/2019,"3,427",7/20/2019,"25,635","2,845,276",0.9,,,
